productId,partNumber,brand,name,description,status,imageUrl,catalogUrl,particleSize,poreSize,columnLength,innerDiameter,phaseType,phMin,phMax,phRange,usp,maxPressure,maxTemperature
TSKG-Vial-ClearGlass-0.3ml-8mm,Vial-ClearGlass-0.3ml-8mm,TSKgel,Clear Glass Vial 0.3mL 8mm,Clear Glass Vial 0.3mL 8mm; Type: Clear Glass; Volume: 0.3mL; Neck Size: 8mm; Autosampler Vial,active,https://www.tosohbioscience.com/products/images/vial-clear-glass.jpg,https://www.tosohbioscience.com/products/vials/vial-clearglass-0.3ml-8mm,,,,,,,,,,,
TSKG-Vial-ClearGlass-0.3ml-9mm,Vial-ClearGlass-0.3ml-9mm,TSKgel,Clear Glass Vial 0.3mL 9mm,Clear Glass Vial 0.3mL 9mm; Type: Clear Glass; Volume: 0.3mL; Neck Size: 9mm; Autosampler Vial,active,https://www.tosohbioscience.com/products/images/vial-clear-glass.jpg,https://www.tosohbioscience.com/products/vials/vial-clearglass-0.3ml-9mm,,,,,,,,,,,
TSKG-Vial-ClearGlass-0.3ml-11mm,Vial-ClearGlass-0.3ml-11mm,TSKgel,Clear Glass Vial 0.3mL 11mm,Clear Glass Vial 0.3mL 11mm; Type: Clear Glass; Volume: 0.3mL; Neck Size: 11mm; Autosampler Vial,active,https://www.tosohbioscience.com/products/images/vial-clear-glass.jpg,https://www.tosohbioscience.com/products/vials/vial-clearglass-0.3ml-11mm,,,,,,,,,,,
TSKG-Vial-ClearGlass-0.3ml-13mm,Vial-ClearGlass-0.3ml-13mm,TSKgel,Clear Glass Vial 0.3mL 13mm,Clear Glass Vial 0.3mL 13mm; Type: Clear Glass; Volume: 0.3mL; Neck Size: 13mm; Autosampler Vial,active,https://www.tosohbioscience.com/products/images/vial-clear-glass.jpg,https://www.tosohbioscience.com/products/vials/vial-clearglass-0.3ml-13mm,,,,,,,,,,,
TSKG-Vial-ClearGlass-1.0ml-8mm,Vial-ClearGlass-1.0ml-8mm,TSKgel,Clear Glass Vial 1.0mL 8mm,Clear Glass Vial 1.0mL 8mm; Type: Clear Glass; Volume: 1.0mL; Neck Size: 8mm; Autosampler Vial,active,https://www.tosohbioscience.com/products/images/vial-clear-glass.jpg,https://www.tosohbioscience.com/products/vials/vial-clearglass-1.0ml-8mm,,,,,,,,,,,
TSKG-Vial-ClearGlass-1.0ml-9mm,Vial-ClearGlass-1.0ml-9mm,TSKgel,Clear Glass Vial 1.0mL 9mm,Clear Glass Vial 1.0mL 9mm; Type: Clear Glass; Volume: 1.0mL; Neck Size: 9mm; Autosampler Vial,active,https://www.tosohbioscience.com/products/images/vial-clear-glass.jpg,https://www.tosohbioscience.com/products/vials/vial-clearglass-1.0ml-9mm,,,,,,,,,,,
TSKG-Vial-ClearGlass-1.0ml-11mm,Vial-ClearGlass-1.0ml-11mm,TSKgel,Clear Glass Vial 1.0mL 11mm,Clear Glass Vial 1.0mL 11mm; Type: Clear Glass; Volume: 1.0mL; Neck Size: 11mm; Autosampler Vial,active,https://www.tosohbioscience.com/products/images/vial-clear-glass.jpg,https://www.tosohbioscience.com/products/vials/vial-clearglass-1.0ml-11mm,,,,,,,,,,,
TSKG-Vial-ClearGlass-1.0ml-13mm,Vial-ClearGlass-1.0ml-13mm,TSKgel,Clear Glass Vial 1.0mL 13mm,Clear Glass Vial 1.0mL 13mm; Type: Clear Glass; Volume: 1.0mL; Neck Size: 13mm; Autosampler Vial,active,https://www.tosohbioscience.com/products/images/vial-clear-glass.jpg,https://www.tosohbioscience.com/products/vials/vial-clearglass-1.0ml-13mm,,,,,,,,,,,
TSKG-Vial-ClearGlass-1.5ml-8mm,Vial-ClearGlass-1.5ml-8mm,TSKgel,Clear Glass Vial 1.5mL 8mm,Clear Glass Vial 1.5mL 8mm; Type: Clear Glass; Volume: 1.5mL; Neck Size: 8mm; Autosampler Vial,active,https://www.tosohbioscience.com/products/images/vial-clear-glass.jpg,https://www.tosohbioscience.com/products/vials/vial-clearglass-1.5ml-8mm,,,,,,,,,,,
TSKG-Vial-ClearGlass-1.5ml-9mm,Vial-ClearGlass-1.5ml-9mm,TSKgel,Clear Glass Vial 1.5mL 9mm,Clear Glass Vial 1.5mL 9mm; Type: Clear Glass; Volume: 1.5mL; Neck Size: 9mm; Autosampler Vial,active,https://www.tosohbioscience.com/products/images/vial-clear-glass.jpg,https://www.tosohbioscience.com/products/vials/vial-clearglass-1.5ml-9mm,,,,,,,,,,,
TSKG-Vial-ClearGlass-1.5ml-11mm,Vial-ClearGlass-1.5ml-11mm,TSKgel,Clear Glass Vial 1.5mL 11mm,Clear Glass Vial 1.5mL 11mm; Type: Clear Glass; Volume: 1.5mL; Neck Size: 11mm; Autosampler Vial,active,https://www.tosohbioscience.com/products/images/vial-clear-glass.jpg,https://www.tosohbioscience.com/products/vials/vial-clearglass-1.5ml-11mm,,,,,,,,,,,
TSKG-Vial-ClearGlass-1.5ml-13mm,Vial-ClearGlass-1.5ml-13mm,TSKgel,Clear Glass Vial 1.5mL 13mm,Clear Glass Vial 1.5mL 13mm; Type: Clear Glass; Volume: 1.5mL; Neck Size: 13mm; Autosampler Vial,active,https://www.tosohbioscience.com/products/images/vial-clear-glass.jpg,https://www.tosohbioscience.com/products/vials/vial-clearglass-1.5ml-13mm,,,,,,,,,,,
